Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Mineral Point,67,36750163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iowa-Grant,15,36750163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richland Center,43,36751185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dodgeville,52,36751185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenosha Bradford,49,36749358,26,0,6,9,8,5,66,0,0,0,0,0,0,0,16,0
Franklin,66,36749358,15,0,16,22,3,0,49,0,0,0,0,0,0,0,0,0
Stockbridge,28,36748047,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0
Central Wisconsin Christian,70,36748047,3,31,1,4,7,25,28,12,26,38,11,0,8,4,10,0
Cornell,41,36748220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flambeau,58,36748220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hurley,68,36749226,10,38,6,15,5,11,41,13,18,31,5,0,8,0,0,0
Butternut,41,36749226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Auburn,42,36750326,24,53,6,10,8,19,62,9,32,41,6,0,10,5,0,0
Winter,62,36750326,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
Fort Atkinson,29,38158396,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0
DeForest,73,38158396,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
Cristo Rey Jesuit,2,36748242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Messmer,0,36748242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodman/Pembine,15,36748956,24,65,4,12,3,23,61,0,0,42,14,0,27,0,0,0
Three Lakes,61,36748956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belmont,49,37305578,3,8,0,1,2,5,8,0,0,0,0,0,0,0,0,0
Shullsburg,39,37305578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Anthony,19,37738873,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0
Abundant Life/Saint Ambrose,63,37738873,7,0,1,3,4,0,19,0,0,21,6,0,12,0,18,0
Northland Pines,36,36750479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakeland,87,36750479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barron,52,36747512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ladysmith,35,36747512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brodhead,37,36747711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgerton,54,36747711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedarburg,53,36748031,21,0,10,19,8,0,60,0,0,0,0,0,0,0,0,0
Homestead,64,36748031,23,57,3,9,4,20,53,7,16,23,15,17,12,3,16,0
Clinton,67,36748132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitewater,57,36748132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delavan-Darien,44,36748366,30,73,8,9,15,36,84,17,24,41,16,13,18,0,15,0
Union Grove,83,36748366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evansville,47,36748723,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
East Troy,40,36748723,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
Kettle Moraine,74,36749421,26,0,7,9,13,0,72,0,0,0,0,0,0,0,0,0
Waukesha West,72,36749421,24,0,15,22,11,0,74,0,0,11,10,0,2,2,0,0
Lake Country Lutheran,50,36749573,22,53,8,11,2,15,56,13,19,32,17,0,12,4,13,0
Greenfield,56,36749573,23,52,5,7,5,25,50,11,24,35,11,19,7,2,0,0
Nicolet,68,36750438,24,0,17,23,5,0,70,0,0,0,0,0,0,0,0,0
West Bend East,70,36750438,22,0,13,20,11,0,68,0,0,0,0,0,0,0,0,0
Oneida Nation,62,36750609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Thomas Aquinas,37,36750609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Racine Horlick,52,36750996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Racine Park,55,36750996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Racine Lutheran,52,36751006,22,61,10,16,6,27,60,8,13,21,3,4,11,1,22,0
Martin Luther,60,36751006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheboygan North,40,36751427,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
De Pere,65,36751427,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
West Allis Hale,48,36752252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wauwatosa East,63,36752252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juda,20,37532266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Hawk,61,37532266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Reagan,34,38173745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mukwonago,72,38173745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coleman,53,36748179,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0
Wabeno/Laona,62,36748179,17,48,15,24,4,14,53,9,21,30,10,0,6,0,0,0
Eau Claire Memorial,73,36748594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chippewa Falls,27,36748594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grantsburg,48,36748969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clear Lake,44,36748969,16,47,11,19,3,11,48,0,0,35,12,0,8,2,0,0
Heritage Christian,59,36749125,14,45,5,9,4,24,37,14,14,28,8,0,8,7,0,0
Saint Francis,37,36749125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hudson,72,36749219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eau Claire North,41,36749219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kettle Moraine Lutheran,36,36749432,18,44,13,25,2,5,51,10,25,35,11,26,14,4,12,0
Winneconne,51,36749432,13,30,1,6,3,27,36,10,18,28,8,26,19,3,20,0
Laconia,75,36749547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campbellsport,21,36749547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lomira,49,36749691,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
North Fond du Lac,42,36749691,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
Manitowoc Lutheran,31,36749840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheboygan Lutheran,67,36749840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mosinee,48,36750232,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
Medford,33,36750232,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
Rhinelander,50,36751151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigo,47,36751151,11,0,7,10,7,0,50,0,0,0,0,0,0,0,0,0
Royall,67,36751292,16,39,10,13,3,10,51,4,19,23,14,0,12,2,0,0
La Farge/Youth Initiative,51,36751292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siren,54,36751507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shell Lake,31,36751507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suring,43,36751788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gillett,55,36751788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams Bay,40,36752441,18,74,13,27,4,17,53,12,22,34,5,15,16,1,0,0
Palmyra-Eagle,53,36752441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winnebago Lutheran,57,36752466,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
St. Mary's Springs,44,36752466,24,63,7,14,2,12,57,24,21,44,13,17,16,0,15,0
Cambridge,59,36747957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisconsin Heights,41,36747957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverdale,24,36751249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darlington,63,36751249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pecatonica,72,37552532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argyle,53,37552532,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0
